1613.15369
1617.40088
1669.66675
1705.41064
1736.78552
1763.80237
1792.52112
1818.37219
1836.78613
1875.33948
1880.23218
1880.53308
1877.57727
1870.05591
1857.81213
1843.90796
1831.40588
1855.46960
1845.93970
1836.62549
1827.36047
1819.87732
1813.67261
1805.22473
1791.01221
1820.08374
1793.72656
1765.87659
1741.85376
1724.19177
1709.68152
1695.02917
1676.94067
1654.86975
1673.09131
1644.24890
1614.13367
1579.86987
1542.03955
1552.08923
1528.25854
1516.38184
1512.69568
1511.78748
1508.24402
1564.39099
1557.06628
1547.79724
1536.03015
1522.14087
1506.25024
1487.42212
1464.72034
1438.15625
1408.14233
1374.34363
1336.42529
1248.17969
1192.90674
1144.85449
1120.34766
1120.91382
1108.42029
1138.29370
1236.00757
1339.39563
1478.24182
1610.02832
1671.69482
1692.60010
1680.54419
1655.17139
1636.12646
1630.14661
1626.25513
1617.52563
1597.03137
1554.61646
1496.74463
1441.41931
1406.64368
1399.30640
1399.30640
1461.10364
1470.85645
1484.63611
1533.32800
1561.89001
1590.29211
1619.36084
1630.27405
1647.66650
1646.27222
1658.56055
1644.48145
1634.06995
1622.97083
1620.38611
1611.98254
1599.41028
1588.15735
1560.97913
1560.97913
1536.86462
1500.37292
1448.82983
1382.93579
1345.62939
1279.74316
1227.04163
1210.83984
1194.23169
1173.97632
1192.89172
1178.51465
1167.56140
1192.76758
1185.30420
1178.15442
1187.38281
1187.38281
1175.18640
1162.48499
1158.13855
1150.32715
1144.29785
1141.09302
1155.21973
1149.25415
1138.23779
1136.80127
1126.81055
1119.82935
1116.73914
1113.22180
1113.72424
1126.54846
1127.47559
1132.79431
1130.97986
1122.72058
1110.72241
1085.74597
1057.38647
1023.67743
1008.46838
1008.46838
976.08881
938.54480
903.25659
872.72406
845.99982
629.94904
653.72021
611.72876
568.32849
511.26605
486.13028
455.38818
427.08948
391.34070
199.36890
396.77417
